Name of the Judge,Gender,Date of Birth,State of Birth,Place of Birth,Date of Appointment,Date of Retirement,If Died in Office,If resigned from office,Parent High Court,If transferred to any other High Court,"If yes, which High Court 1",Date of such transfer - 1,"If yes, which High Court 2",Date of such transfer – 2,"If yes, which High Court 3",Date of such transfer - 3,If appointed Chief Justice in another High Court,"If yes, which High Court – 1","If yes, which High Court – 2","If yes, which High Court – 3",If appointed to the Supreme Court,Date of appointment to the Supreme Court,Cadre,Experience in Subordinate Judiciary,Litigation Experience,If a Senior Advocate,Experience in High Court Administrative Post,If served as Counsel for Government/PSU/Statutory Body,If served as Advocate General,If empanelled by Banks,If empanelled by Private Companies,Chamber Details,Schooling Information,Graduation Institution,Graduation Specialization,Law Degree Institution,Law Degree Year,Bar Enrolment Year,State Bar Association where enrolled,Foreign Degree in Law,Post-Graduate in another subject,Post-Graduate in Law
Ram Bhawan Misra,Male,1951-08-01T00:00:00Z,Uttar Pradesh,Not Available,2001-04-24T00:00:00Z,2013-07-31T00:00:00Z,No,No,Allahabad,Yes,Gauhati,2005-01-05T00:00:00Z,Himachal Pradesh,2008-04-29T00:00:00Z,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Science,ALLAHABAD UNIVERSITY,1974,1986,Uttar Pradesh,No,Yes,No
Ram Chandra,Male,1946-01-01T00:00:00Z,Uttar Pradesh,Not Available,2002-02-14T00:00:00Z,2007-12-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Gorakhpur University,Arts,GORAKHPUR UNIVERSITY,Not Available,1973,Uttar Pradesh,No,No,No
Ram Kishore Singh,Male,Not Available,Not Available,Not Available,1994-11-08T00:00:00Z,2000-01-12T00:00:00Z,No,No,Patna,Yes,Allahabad,1994-11-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,arts,Not Available,Not Available,Not Available,Not Available,No,No,No
Ram Krishna Gautam,Male,1960-06-15T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2022-06-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1981,Not Applicable,Not Applicable,No,No,No
Ram Prakash Misra,Male,1945-06-15T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2007-06-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Ewing Christian College,Science,Allahabad Universiity,1969,1969,Uttar Pradesh,No,No,No
Ram Prasad Yadav,Male,1944-07-15T00:00:00Z,Uttar Pradesh,Not Available,2005-02-07T00:00:00Z,2006-07-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Shashtry,Not Available,1964,Not Applicable,Not Applicable,No,No,No
Ram Surat Ram (Maurya),Male,1957-10-15T00:00:00Z,Uttar Pradesh,Not Available,2011-11-21T00:00:00Z,2019-10-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Banaras Hindu University,1979,1981,Not Available,No,No,No
Ramesh Chandra Pandey,Male,1943-08-31T00:00:00Z,Uttar Pradesh,Not Available,2002-07-05T00:00:00Z,2005-08-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Allahabad University,Arts,ALLAHABAD UNIVERSITY,1963,1964,Not Available,No,No,No
Ramesh Dutt Shukla,Male,1941-05-16T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2003-05-15T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Ramesh Prasad Nigam,Male,Not Available,Not Available,Not Available,1997-02-03T00:00:00Z,2001-07-07T00:00:00Z,No,No,Allahabad,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Ramesh Sinha,Male,1964-09-05T00:00:00Z,Uttar Pradesh,Not Available,2011-11-21T00:00:00Z,2026-09-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1990,1990,Uttar Pradesh,No,No,No
Ran Vijai Singh,Male,1956-04-28T00:00:00Z,Uttar Pradesh,Not Available,2006-07-07T00:00:00Z,2018-04-27T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Gorakhpur University,Science,Allahabad University,1977,1979,Uttar Pradesh,No,No,No
Ranendra Narayan Ray,Male,1936-05-02T00:00:00Z,West Bengal,Lalgola Murshidabad,1994-03-28T00:00:00Z,1998-05-01T00:00:00Z,No,No,Calcutta,Yes,Allahabad,1994-04-19T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,Yes,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1964,West Bengal,No,No,No
Rang Nath Pandey,Male,1957-07-05T00:00:00Z,Uttar Pradesh,Not Available,2017-07-07T00:00:00Z,2019-07-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1979,Not Applicable,Not Applicable,No,No,Yes
Ranjana Pandya,Female,1954-11-20T00:00:00Z,Uttar Pradesh,Not Available,2014-02-03T00:00:00Z,2016-11-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Agra University,1976,Not Applicable,Not Applicable,No,No,No
Ratanakar Dash,Male,1942-01-13T00:00:00Z,Not Available,Not Available,1995-03-14T00:00:00Z,2004-01-12T00:00:00Z,No,No,Orissa,Yes,Allahabad,1999-12-20T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1967,Odisha,No,No,No
Ravi Nath Tilhari,Male,1969-02-09T00:00:00Z,Not Available,Not Available,2019-12-12T00:00:00Z,2031-02-08T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Ravindra Kakkar,Male,1956-12-05T00:00:00Z,Uttar Pradesh,Not Available,2016-04-07T00:00:00Z,2018-12-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1978,Not Applicable,Not Applicable,No,No,No
Ravindra Mathur,Male,Not Available,Not Available,Not Available,1999-02-05T00:00:00Z,2001-07-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Ravindra Mishra-II,Male,1955-11-06T00:00:00Z,Uttar Pradesh,Not Available,2016-04-07T00:00:00Z,2017-11-05T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Banaras Hindu University,1978,Not Applicable,Not Applicable,No,No,No
Ravindra Nath Misra,Male,1947-07-17T00:00:00Z,Uttar Pradesh,Not Available,2006-01-16T00:00:00Z,2009-07-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,AGRICULTURE,Not Available,1970,Not Applicable,Not Applicable,No,No,No
Ravindra Singh,Male,1953-07-02T00:00:00Z,Uttar Pradesh,Not Available,2004-09-24T00:00:00Z,2015-07-01T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Agra University,Science,Allahabad University,1977,1978,Uttar Pradesh,No,No,No
Rekha Dikshit,Female,1959-08-10T00:00:00Z,Not Available,Not Available,2016-11-15T00:00:00Z,2021-08-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Agra University,1981,Not Applicable,Not Applicable,No,No,No
Ritu Raj Awasthi,Male,1960-07-03T00:00:00Z,Not Available,Not Available,2009-04-13T00:00:00Z,2022-07-02T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1986,1987,Uttar Pradesh,No,No,No
Rohit Agarwal,Male,1971-07-05T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2033-07-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Sabhajeet Yadav,Male,1952-01-05T00:00:00Z,Uttar Pradesh,Not Available,2004-10-07T00:00:00Z,2014-01-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1976,Not Available,No,No,No
Sadhna Rani,Female,1962-05-16T00:00:00Z,Not Available,Not Available,2021-03-25T00:00:00Z,2024-05-15T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Applicable,Not Applicable,No,No,No
Saeed-Uz-Zaman Siddiqi,Male,1951-12-01T00:00:00Z,Uttar Pradesh,Not Available,2012-04-17T00:00:00Z,2013-11-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1973,Not Available,Not Available,No,No,No
Salil Kumar Rai,Male,1965-08-08T00:00:00Z,Not Available,Not Available,2017-09-22T00:00:00Z,2027-08-07T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Gorakhpur University,1988,1988,Not Available,No,No,No
Samit Gopal,Male,1971-12-30T00:00:00Z,Not Available,Not Available,2019-12-12T00:00:00Z,2033-12-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Lucknow University,1996,1996,Uttar Pradesh,No,No,No
Sangeeta Chandra,Female,1968-04-23T00:00:00Z,Not Available,Not Available,2016-11-15T00:00:00Z,2030-04-22T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1995,1996,Uttar Pradesh,No,No,No
Sanjay Harkauli,Male,1957-01-21T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2019-01-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1980,Not Applicable,Not Applicable,No,No,No
Sanjay Kumar Pachori,Male,1965-03-01T00:00:00Z,Not Available,Not Available,2020-09-16T00:00:00Z,2027-02-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1987,Not Applicable,Not Applicable,No,No,No
Sanjay Kumar Singh,Male,1969-01-21T00:00:00Z,Uttar Pradesh,Mirzapur,2018-11-22T00:00:00Z,2031-01-20T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Ewing Christian College,Science,"Dayanand College of Law ,Kanpur",1992,1993,Uttar Pradesh,No,No,No
Sanjay Misra,Male,1952-11-19T00:00:00Z,Uttar Pradesh,Not Available,2004-09-24T00:00:00Z,2014-11-18T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Arts,Not Available,1977,1977,Uttar Pradesh,No,No,No
Sanjay Yadav,Male,1959-06-26T00:00:00Z,Not Available,Not Available,2007-03-02T00:00:00Z,2021-06-25T00:00:00Z,No,No,Madhya Pradesh,Yes,Allahabad,2021-01-07T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Allahabad,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1986,Madhya Pradesh,No,No,No
Santosh Kumar Phaujdar,Male,Not Available,Not Available,Not Available,1994-03-28T00:00:00Z,1999-12-20T00:00:00Z,No,No,Calcutta,Yes,Allahabad,1994-03-28T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,No,No
Saral Srivastava,Male,1964-10-29T00:00:00Z,Uttar Pradesh,Not Available,2017-09-22T00:00:00Z,2026-10-28T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1987,1989,Uttar Pradesh,No,No,No
Saroj Bala,Male,1947-11-04T00:00:00Z,UTTAR PRADESH,Not Available,2005-10-20T00:00:00Z,2009-11-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Arts,Not Available,1969,Not Applicable,Not Applicable,No,Yes,No
Saroj Yadav,Female,1961-07-01T00:00:00Z,Uttar Pradesh,Not Available,2020-09-16T00:00:00Z,2023-06-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Not Available,1982,Not Applicable,Not Applicable,No,No,Yes
Satendra Kumar Jain,Male,1947-12-31T00:00:00Z,Uttar Pradesh,Not Available,2006-11-20T00:00:00Z,2009-12-30T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Arts,Not Available,1972,Not Applicable,Not Applicable,No,No,No
Satish Kumar Jain-II,Male,1940-01-24T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,2002-01-24T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,J.V Jain College,Arts,J.V Jain College,Not Available,Not Applicable,Not Applicable,No,Yes,No
Satya Mehrotra,Male,1951-10-17T00:00:00Z,Not Available,Not Available,2002-02-14T00:00:00Z,2013-10-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,SCIENCE,ALLAHABAD UNIVERSITY,1975,1976,Uttar Pradesh,No,Yes,Yes
Satya Narain Agnihotri,Male,1956-04-30T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2018-04-29T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Kanpur University,1977,1977,Uttar Pradesh,No,No,No
Satyendra Singh Chauhan,Male,1956-07-05T00:00:00Z,Uttar Pradesh,Not Available,2005-10-05T00:00:00Z,2018-07-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,LUCKNOW UNIVERSITY,1979,1979,Not Available,No,No,No
Saumitra Dayal Singh,Male,1969-12-20T00:00:00Z,Uttar Pradesh,Not Available,2017-02-20T00:00:00Z,2031-12-19T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,Yes,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,"APS University, Rewa",1992,1992,Madhya Pradesh,No,Yes,No
Saurabh Lavania,Male,1966-04-17T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2028-04-16T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1989,1990,Uttar Pradesh,No,No,No
Saurabh Shamshery,Male,1969-02-04T00:00:00Z,Not Available,Not Available,2018-11-22T00:00:00Z,2031-02-03T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Meerut University,1993,1994,Not Available,No,No,No
Shabihul Hasnain,Male,1958-01-10T00:00:00Z,Uttar Pradesh,Not Available,2008-05-05T00:00:00Z,2020-01-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,No,No,No,No,No,Not Available,Not Available,Not Available,LUCKNOW UNIVERSITY,1980,1984,Uttar Pradesh,No,No,No
Shailendra Kumar Agrawal,Male,1956-04-10T00:00:00Z,Uttar Pradesh,Not Available,2016-11-15T00:00:00Z,2018-04-09T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Allahabad University,1977,1977,Uttar Pradesh,No,No,No
Shailendra Saksena,Male,1944-12-24T00:00:00Z,Uttar Pradesh,Not Available,2004-12-03T00:00:00Z,2006-12-23T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Lucknow University,SCIENCE,LUCKNOW UNIVERSITY,1964,Not Available,Not Available,No,No,No
Shambhu Nath Srivastava,Male,1945-09-05T00:00:00Z,Not Available,Not Available,2002-02-14T00:00:00Z,2007-09-04T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Not Available,Not Available,Not Available,Not Available,1968,Uttar Pradesh,No,Yes,No
Shamim Ahmed,Male,1966-03-08T00:00:00Z,Not Available,Not Available,2019-12-12T00:00:00Z,2028-03-07T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Arts,Allahabad University,1993,1993,Uttar Pradesh,No,No,No
Shamsher Singh,Male,1955-02-15T00:00:00Z,Uttar Pradesh,Not Available,2015-02-18T00:00:00Z,2017-02-14T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Available,Not Available,Not Available,Allahabad University,1977,Not Applicable,Not Applicable,No,No,No
Shashi Kant,Male,1957-08-01T00:00:00Z,Uttar Pradesh,Not Available,2014-02-03T00:00:00Z,2019-07-31T00:00:00Z,No,No,Allahabad,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Service,Yes,Yes,No,No,No,No,No,No,No,Not Available,Not Available,Not Available,Lucknow University,1983,1984,Uttar Pradesh,No,No,No
Shashi Kant Agarwal,Male,1943-11-15T00:00:00Z,Not Available,Not Available,1999-02-05T00:00:00Z,NA,Not Available,Not Available,Allahabad,Yes,Jharkhand,2005-01-05T00:00:00Z,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,No,Not Applicable,Bar,No,Yes,No,Not Applicable,Yes,No,No,No,No,Not Available,Allahabad University,Not Available,Allahabad Universiity,1971,1971,Uttar Pradesh,No,No,No
